"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"BevolkingAanHetEindeVanDePeriode_15"
"70101";"GM0015";"2015JJ00";"12123";"12155"
"70114";"GM0015";"2016JJ00";"12155";"12166"
"70127";"GM0015";"2017JJ00";"12166";"12143"
"70140";"GM0015";"2018JJ00";"12143";"12191"
"70153";"GM0015";"2019JJ00";;
"70166";"GM0015";"2020JJ00";;
"70179";"GM0015";"2021JJ00";;
"70192";"GM0015";"2022JJ00";;
"70205";"GM0015";"2023JJ00";;
"70218";"GM0015";"2024JJ00";;
"70236";"GM1729";"2002JJ00";"15435";"15340"
"70249";"GM1729";"2003JJ00";"15340";"15135"
"70262";"GM1729";"2004JJ00";"15135";"15044"
"70275";"GM1729";"2005JJ00";"15044";"14954"
"70288";"GM1729";"2006JJ00";"14954";"14841"
"70301";"GM1729";"2007JJ00";"14841";"14712"
"70314";"GM1729";"2008JJ00";"14712";"14585"
"70327";"GM1729";"2009JJ00";"14585";"14594"
"70340";"GM1729";"2010JJ00";"14594";"14496"
"70353";"GM1729";"2011JJ00";"14496";"14479"
"70366";"GM1729";"2012JJ00";"14479";"14444"
"70379";"GM1729";"2013JJ00";"14444";"14484"
"70392";"GM1729";"2014JJ00";"14484";"14497"
"70405";"GM1729";"2015JJ00";"14497";"14508"
"70418";"GM1729";"2016JJ00";"14508";"14337"
"70431";"GM1729";"2017JJ00";"14337";"14196"
"70444";"GM1729";"2018JJ00";"14196";"14246"
"70457";"GM1729";"2019JJ00";"14246";"14171"
"70470";"GM1729";"2020JJ00";"14171";"14206"
"70483";"GM1729";"2021JJ00";"14206";"14178"
"70496";"GM1729";"2022JJ00";"14178";"14210"
"70509";"GM1729";"2023JJ00";"14210";"14054"
"70522";"GM1729";"2024JJ00";"14054";"14017"
"70540";"GM0158";"2002JJ00";"24193";"24109"
"70553";"GM0158";"2003JJ00";"24109";"24123"
"70566";"GM0158";"2004JJ00";"24123";"24267"
"70579";"GM0158";"2005JJ00";"24267";"24344"
"70592";"GM0158";"2006JJ00";"24344";"24348"
"70605";"GM0158";"2007JJ00";"24348";"24378"
"70618";"GM0158";"2008JJ00";"24378";"24495"
"70631";"GM0158";"2009JJ00";"24495";"24486"
"70644";"GM0158";"2010JJ00";"24486";"24448"
"70657";"GM0158";"2011JJ00";"24448";"24419"
"70670";"GM0158";"2012JJ00";"24419";"24322"
"70683";"GM0158";"2013JJ00";"24322";"24344"
"70696";"GM0158";"2014JJ00";"24344";"24307"
"70709";"GM0158";"2015JJ00";"24307";"24332"
"70722";"GM0158";"2016JJ00";"24332";"24272"
"70735";"GM0158";"2017JJ00";"24272";"24291"
"70748";"GM0158";"2018JJ00";"24291";"24277"
"70761";"GM0158";"2019JJ00";"24277";"24311"
"70774";"GM0158";"2020JJ00";"24311";"24229"
"70787";"GM0158";"2021JJ00";"24229";"24268"
"70800";"GM0158";"2022JJ00";"24268";"24502"
"70813";"GM0158";"2023JJ00";"24502";"24359"
"70826";"GM0158";"2024JJ00";"24359";"24225"
"70844";"GM0788";"2002JJ00";"14137";"14043"
"70857";"GM0788";"2003JJ00";"14043";"14037"
"70870";"GM0788";"2004JJ00";"14037";"13914"
"70883";"GM0788";"2005JJ00";"13914";"13833"
"70896";"GM0788";"2006JJ00";"13833";"13772"
"70909";"GM0788";"2007JJ00";"13772";"13769"
"70922";"GM0788";"2008JJ00";"13769";"13711"
"70935";"GM0788";"2009JJ00";"13711";"13625"
"70948";"GM0788";"2010JJ00";"13625";"13630"
"70961";"GM0788";"2011JJ00";"13630";"13621"
"70974";"GM0788";"2012JJ00";"13621";"13572"
"70987";"GM0788";"2013JJ00";"13572";"13587"
"71000";"GM0788";"2014JJ00";"13587";"13523"
"71013";"GM0788";"2015JJ00";"13523";"13570"
"71026";"GM0788";"2016JJ00";"13570";"13912"
"71039";"GM0788";"2017JJ00";"13912";"14103"
"71052";"GM0788";"2018JJ00";"14103";"14195"
"71065";"GM0788";"2019JJ00";"14195";"14370"
"71078";"GM0788";"2020JJ00";"14370";"14318"
"71091";"GM0788";"2021JJ00";;
"71104";"GM0788";"2022JJ00";;
"71117";"GM0788";"2023JJ00";;
"71130";"GM0788";"2024JJ00";;
"71148";"GM0392";"2002JJ00";"147831";"147097"
"71161";"GM0392";"2003JJ00";"147097";"147343"
"71174";"GM0392";"2004JJ00";"147343";"146739"
"71187";"GM0392";"2005JJ00";"146739";"147015"
"71200";"GM0392";"2006JJ00";"147015";"146960"
"71213";"GM0392";"2007JJ00";"146960";"147640"
"71226";"GM0392";"2008JJ00";"147640";"148191"
"71239";"GM0392";"2009JJ00";"148191";"149579"
"71252";"GM0392";"2010JJ00";"149579";"150670"
"71265";"GM0392";"2011JJ00";"150670";"151818"
"71278";"GM0392";"2012JJ00";"151818";"153093"
"71291";"GM0392";"2013JJ00";"153093";"155147"
"71304";"GM0392";"2014JJ00";"155147";"156645"
"71317";"GM0392";"2015JJ00";"156645";"158140"
"71330";"GM0392";"2016JJ00";"158140";"159229"
"71343";"GM0392";"2017JJ00";"159229";"159709"
"71356";"GM0392";"2018JJ00";"159709";"161265"
"71369";"GM0392";"2019JJ00";"161265";"162902"
"71382";"GM0392";"2020JJ00";"162902";"162543"
"71395";"GM0392";"2021JJ00";"162543";"162898"
"71408";"GM0392";"2022JJ00";"162898";"165396"
"71421";"GM0392";"2023JJ00";"165396";"167636"
"71434";"GM0392";"2024JJ00";"167636";"168743"
"71452";"GM0393";"2002JJ00";"5547";"5533"
"71465";"GM0393";"2003JJ00";"5533";"5556"
"71478";"GM0393";"2004JJ00";"5556";"5552"
"71491";"GM0393";"2005JJ00";"5552";"5489"
"71504";"GM0393";"2006JJ00";"5489";"5444"
"71517";"GM0393";"2007JJ00";"5444";"5429"
"71530";"GM0393";"2008JJ00";"5429";"5430"
"71543";"GM0393";"2009JJ00";"5430";"5398"
"71556";"GM0393";"2010JJ00";"5398";"5432"
"71569";"GM0393";"2011JJ00";"5432";"5474"
"71582";"GM0393";"2012JJ00";"5474";"5526"
"71595";"GM0393";"2013JJ00";"5526";"5535"
"71608";"GM0393";"2014JJ00";"5535";"5574"
"71621";"GM0393";"2015JJ00";"5574";"5578"
"71634";"GM0393";"2016JJ00";"5578";"5665"
"71647";"GM0393";"2017JJ00";"5665";"5867"
"71660";"GM0393";"2018JJ00";"5867";"6167"
"71673";"GM0393";"2019JJ00";;
"71686";"GM0393";"2020JJ00";;
"71699";"GM0393";"2021JJ00";;
"71712";"GM0393";"2022JJ00";;
"71725";"GM0393";"2023JJ00";;
"71738";"GM0393";"2024JJ00";;
"71756";"GM0394";"2002JJ00";"118553";"122902"
"71769";"GM0394";"2003JJ00";"122902";"127750"
"71782";"GM0394";"2004JJ00";"127750";"131816"
"71795";"GM0394";"2005JJ00";"131816";"135136"
"71808";"GM0394";"2006JJ00";"135136";"138255"
"71821";"GM0394";"2007JJ00";"138255";"140648"
"71834";"GM0394";"2008JJ00";"140648";"142042"
"71847";"GM0394";"2009JJ00";"142042";"142788"
"71860";"GM0394";"2010JJ00";"142788";"143374"
"71873";"GM0394";"2011JJ00";"143374";"143943"
"71886";"GM0394";"2012JJ00";"143943";"144153"
"71899";"GM0394";"2013JJ00";"144153";"144231"
"71912";"GM0394";"2014JJ00";"144061";"144152"
"71925";"GM0394";"2015JJ00";"144152";"144518"
"71938";"GM0394";"2016JJ00";"144518";"146003"
"71951";"GM0394";"2017JJ00";"146003";"147282"
"71964";"GM0394";"2018JJ00";"147282";"148068"
"71977";"GM0394";"2019JJ00";"154235";"156002"
"71990";"GM0394";"2020JJ00";"156002";"157789"
"72003";"GM0394";"2021JJ00";"157789";"159336"
"72016";"GM0394";"2022JJ00";"159336";"162300"
"72029";"GM0394";"2023JJ00";"162300";"163128"
"72042";"GM0394";"2024JJ00";"163128";"165255"
"72060";"GM0914";"2002JJ00";"10105";"10104"
"72073";"GM0914";"2003JJ00";"10104";"10019"
"72086";"GM0914";"2004JJ00";"10019";"9952"
"72099";"GM0914";"2005JJ00";"9952";"9980"
"72112";"GM0914";"2006JJ00";"9980";"9905"
"72125";"GM0914";"2007JJ00";;
"72138";"GM0914";"2008JJ00";;
"72151";"GM0914";"2009JJ00";;
"72164";"GM0914";"2010JJ00";;
"72177";"GM0914";"2011JJ00";;
"72190";"GM0914";"2012JJ00";;
"72203";"GM0914";"2013JJ00";;
"72216";"GM0914";"2014JJ00";;
"72229";"GM0914";"2015JJ00";;
"72242";"GM0914";"2016JJ00";;
"72255";"GM0914";"2017JJ00";;
"72268";"GM0914";"2018JJ00";;
"72281";"GM0914";"2019JJ00";;
"72294";"GM0914";"2020JJ00";;
"72307";"GM0914";"2021JJ00";;
"72320";"GM0914";"2022JJ00";;
"72333";"GM0914";"2023JJ00";;
"72346";"GM0914";"2024JJ00";;
"72364";"GM1655";"2002JJ00";"29625";"29746"
"72377";"GM1655";"2003JJ00";"29746";"29679"
"72390";"GM1655";"2004JJ00";"29679";"29537"
"72403";"GM1655";"2005JJ00";"29537";"29482"
"72416";"GM1655";"2006JJ00";"29482";"29331"
"72429";"GM1655";"2007JJ00";"29331";"29488"
"72442";"GM1655";"2008JJ00";"29488";"29271"
"72455";"GM1655";"2009JJ00";"29271";"29291"
"72468";"GM1655";"2010JJ00";"29291";"29292"
"72481";"GM1655";"2011JJ00";"29292";"29325"
"72494";"GM1655";"2012JJ00";"29325";"29231"
"72507";"GM1655";"2013JJ00";"29231";"29340"
"72520";"GM1655";"2014JJ00";"29340";"29484"
"72533";"GM1655";"2015JJ00";"29484";"29531"
"72546";"GM1655";"2016JJ00";"29531";"29579"
"72559";"GM1655";"2017JJ00";"29579";"29888"
"72572";"GM1655";"2018JJ00";"29888";"30194"
"72585";"GM1655";"2019JJ00";"30194";"30284"
"72598";"GM1655";"2020JJ00";"30284";"30430"
"72611";"GM1655";"2021JJ00";"30430";"30770"
"72624";"GM1655";"2022JJ00";"30770";"31041"
"72637";"GM1655";"2023JJ00";"31041";"31183"
"72650";"GM1655";"2024JJ00";"31183";"31347"
"72668";"GM0160";"2002JJ00";"57483";"57731"
"72681";"GM0160";"2003JJ00";"57731";"57820"
"72694";"GM0160";"2004JJ00";"57820";"57855"
"72707";"GM0160";"2005JJ00";"57855";"57909"
"72720";"GM0160";"2006JJ00";"57909";"58105"
"72733";"GM0160";"2007JJ00";"58105";"58207"
"72746";"GM0160";"2008JJ00";"58207";"58650"
"72759";"GM0160";"2009JJ00";"58650";"59014"
"72772";"GM0160";"2010JJ00";"59014";"59283"
"72785";"GM0160";"2011JJ00";"59283";"59430"
"72798";"GM0160";"2012JJ00";"59430";"59585"
"72811";"GM0160";"2013JJ00";"59585";"59577"
"72824";"GM0160";"2014JJ00";"59577";"59577"
"72837";"GM0160";"2015JJ00";"59577";"59687"
"72850";"GM0160";"2016JJ00";"59687";"60211"
"72863";"GM0160";"2017JJ00";"60211";"60539"
"72876";"GM0160";"2018JJ00";"60539";"60574"
"72889";"GM0160";"2019JJ00";"60574";"60948"
"72902";"GM0160";"2020JJ00";"60948";"61357"
"72915";"GM0160";"2021JJ00";"61357";"61798"
"72928";"GM0160";"2022JJ00";"61798";"62509"
"72941";"GM0160";"2023JJ00";"62509";"62932"
"72954";"GM0160";"2024JJ00";"62932";"63415"
"72972";"GM0243";"2002JJ00";"40399";"40603"
"72985";"GM0243";"2003JJ00";"40603";"40559"
"72998";"GM0243";"2004JJ00";"40559";"40879"
"73011";"GM0243";"2005JJ00";"40879";"41388"
"73024";"GM0243";"2006JJ00";"41388";"42079"
"73037";"GM0243";"2007JJ00";"42079";"42333"
"73050";"GM0243";"2008JJ00";"42333";"43092"
"73063";"GM0243";"2009JJ00";"43092";"44010"
"73076";"GM0243";"2010JJ00";"44010";"44932"
"73089";"GM0243";"2011JJ00";"44932";"45429"
"73102";"GM0243";"2012JJ00";"45429";"45650"
"73115";"GM0243";"2013JJ00";"45650";"45732"
"73128";"GM0243";"2014JJ00";"45732";"45776"
"73141";"GM0243";"2015JJ00";"45776";"45966"
"73154";"GM0243";"2016JJ00";"45966";"46352"
"73167";"GM0243";"2017JJ00";"46352";"46832"
"73180";"GM0243";"2018JJ00";"46832";"47581"
"73193";"GM0243";"2019JJ00";"47581";"48414"
"73206";"GM0243";"2020JJ00";"48414";"48726"
"73219";"GM0243";"2021JJ00";"48726";"48857"
"73232";"GM0243";"2022JJ00";"48857";"48906"
"73245";"GM0243";"2023JJ00";"48906";"49387"
"73258";"GM0243";"2024JJ00";"49387";"50042"
"73276";"GM0523";"2002JJ00";"17741";"17841"
"73289";"GM0523";"2003JJ00";"17841";"17828"
"73302";"GM0523";"2004JJ00";"17828";"17799"
"73315";"GM0523";"2005JJ00";"17799";"17775"
"73328";"GM0523";"2006JJ00";"17775";"17693"
"73341";"GM0523";"2007JJ00";"17693";"17604"
"73354";"GM0523";"2008JJ00";"17604";"17538"
"73367";"GM0523";"2009JJ00";"17538";"17497"
"73380";"GM0523";"2010JJ00";"17497";"17535"
"73393";"GM0523";"2011JJ00";"17535";"17654"
"73406";"GM0523";"2012JJ00";"17654";"17722"
"73419";"GM0523";"2013JJ00";"17722";"17758"
"73432";"GM0523";"2014JJ00";"17758";"17802"
"73445";"GM0523";"2015JJ00";"17802";"17774"
"73458";"GM0523";"2016JJ00";"17774";"17872"
"73471";"GM0523";"2017JJ00";"17872";"17958"
"73484";"GM0523";"2018JJ00";"17958";"18051"
"73497";"GM0523";"2019JJ00";"18051";"18295"
"73510";"GM0523";"2020JJ00";"18295";"18413"
"73523";"GM0523";"2021JJ00";"18413";"18511"
"73536";"GM0523";"2022JJ00";"18511";"18681"
"73549";"GM0523";"2023JJ00";"18681";"18762"
"73562";"GM0523";"2024JJ00";"18762";"19123"
"73580";"GM0017";"2002JJ00";"18644";"19008"
"73593";"GM0017";"2003JJ00";"19008";"19048"
"73606";"GM0017";"2004JJ00";"19048";"19134"
"73619";"GM0017";"2005JJ00";"19134";"19107"
"73632";"GM0017";"2006JJ00";"19107";"18809"
"73645";"GM0017";"2007JJ00";"18809";"18706"
"73658";"GM0017";"2008JJ00";"18706";"18632"
"73671";"GM0017";"2009JJ00";"18632";"18516"
"73684";"GM0017";"2010JJ00";"18516";"18515"
"73697";"GM0017";"2011JJ00";"18515";"18457"
"73710";"GM0017";"2012JJ00";"18457";"18642"
"73723";"GM0017";"2013JJ00";"18642";"18782"
"73736";"GM0017";"2014JJ00";"18782";"18924"
"73749";"GM0017";"2015JJ00";"18924";"19076"
"73762";"GM0017";"2016JJ00";"19076";"19570"
"73775";"GM0017";"2017JJ00";"19570";"19860"
"73788";"GM0017";"2018JJ00";"19860";"20191"
"73801";"GM0017";"2019JJ00";;
"73814";"GM0017";"2020JJ00";;
"73827";"GM0017";"2021JJ00";;
"73840";"GM0017";"2022JJ00";;
"73853";"GM0017";"2023JJ00";;
"73866";"GM0017";"2024JJ00";;
"73884";"GM0395";"2002JJ00";"15355";"15793"
"73897";"GM0395";"2003JJ00";"15793";"15867"
"73910";"GM0395";"2004JJ00";"15867";"15794"
"73923";"GM0395";"2005JJ00";"15794";"15754"
"73936";"GM0395";"2006JJ00";"15754";"15910"
"73949";"GM0395";"2007JJ00";"15910";"15932"
"73962";"GM0395";"2008JJ00";"15932";"15968"
"73975";"GM0395";"2009JJ00";"15968";"16086"
"73988";"GM0395";"2010JJ00";"16086";"16179"
"74001";"GM0395";"2011JJ00";"16179";"16194"
"74014";"GM0395";"2012JJ00";"16194";"16122"
"74027";"GM0395";"2013JJ00";;
"74040";"GM0395";"2014JJ00";;
"74053";"GM0395";"2015JJ00";;
"74066";"GM0395";"2016JJ00";;
"74079";"GM0395";"2017JJ00";;
"74092";"GM0395";"2018JJ00";;
"74105";"GM0395";"2019JJ00";;
"74118";"GM0395";"2020JJ00";;
"74131";"GM0395";"2021JJ00";;
"74144";"GM0395";"2022JJ00";;
"74157";"GM0395";"2023JJ00";;
"74170";"GM0395";"2024JJ00";;
"74188";"GM0072";"2002JJ00";"15533";"15561"
"74201";"GM0072";"2003JJ00";"15561";"15839"
"74214";"GM0072";"2004JJ00";"15839";"15959"
"74227";"GM0072";"2005JJ00";"15959";"15642"
"74240";"GM0072";"2006JJ00";"15642";"15465"
"74253";"GM0072";"2007JJ00";"15465";"15567"
"74266";"GM0072";"2008JJ00";"15567";"15689"
"74279";"GM0072";"2009JJ00";"15689";"15809"
"74292";"GM0072";"2010JJ00";"15809";"15878"
"74305";"GM0072";"2011JJ00";"15878";"15844"
"74318";"GM0072";"2012JJ00";"15844";"15854"
"74331";"GM0072";"2013JJ00";"15854";"15821"
"74344";"GM0072";"2014JJ00";"15821";"15779"
"74357";"GM0072";"2015JJ00";"15779";"15813"
"74370";"GM0072";"2016JJ00";"15813";"15860"
"74383";"GM0072";"2017JJ00";"15860";"15783"
"74396";"GM0072";"2018JJ00";"15783";"15758"
"74409";"GM0072";"2019JJ00";"15758";"15722"
"74422";"GM0072";"2020JJ00";"15722";"15807"
"74435";"GM0072";"2021JJ00";"15807";"15904"
"74448";"GM0072";"2022JJ00";"15904";"16188"
"74461";"GM0072";"2023JJ00";"16188";"16229"
"74474";"GM0072";"2024JJ00";"16229";"16210"
"74492";"GM0244";"2002JJ00";"11693";"11688"
"74505";"GM0244";"2003JJ00";"11688";"11782"
"74518";"GM0244";"2004JJ00";"11782";"11756"
"74531";"GM0244";"2005JJ00";"11756";"11702"
"74544";"GM0244";"2006JJ00";"11702";"11630"
"74557";"GM0244";"2007JJ00";"11630";"11657"
"74570";"GM0244";"2008JJ00";"11657";"11708"
"74583";"GM0244";"2009JJ00";"11708";"11792"
"74596";"GM0244";"2010JJ00";"11792";"11762"
"74609";"GM0244";"2011JJ00";"11762";"11805"
"74622";"GM0244";"2012JJ00";"11805";"11769"
"74635";"GM0244";"2013JJ00";"11769";"11732"
"74648";"GM0244";"2014JJ00";"11732";"11821"
"74661";"GM0244";"2015JJ00";"11821";"11890"
"74674";"GM0244";"2016JJ00";"11890";"12040"
"74687";"GM0244";"2017JJ00";"12040";"12154"
"74700";"GM0244";"2018JJ00";"12154";"12173"
"74713";"GM0244";"2019JJ00";"12173";"12209"
"74726";"GM0244";"2020JJ00";"12209";"12228"
"74739";"GM0244";"2021JJ00";"12228";"12307"
"74752";"GM0244";"2022JJ00";"12307";"12563"
"74765";"GM0244";"2023JJ00";"12563";"12624"
"74778";"GM0244";"2024JJ00";"12624";"12745"
"74796";"GM1937";"2002JJ00";"8337";"8375"
"74809";"GM1937";"2003JJ00";"8375";"8335"
"74822";"GM1937";"2004JJ00";"8335";"8333"
"74835";"GM1937";"2005JJ00";"8333";"8277"
"74848";"GM1937";"2006JJ00";"8277";"8326"
"74861";"GM1937";"2007JJ00";;
"74874";"GM1937";"2008JJ00";;
"74887";"GM1937";"2009JJ00";;
"74900";"GM1937";"2010JJ00";;
"74913";"GM1937";"2011JJ00";;
"74926";"GM1937";"2012JJ00";;
"74939";"GM1937";"2013JJ00";;
"74952";"GM1937";"2014JJ00";;
"74965";"GM1937";"2015JJ00";;
"74978";"GM1937";"2016JJ00";;
"74991";"GM1937";"2017JJ00";;
"75004";"GM1937";"2018JJ00";;
"75017";"GM1937";"2019JJ00";;
"75030";"GM1937";"2020JJ00";;
"75043";"GM1937";"2021JJ00";;
"75056";"GM1937";"2022JJ00";;
"75069";"GM1937";"2023JJ00";;
"75082";"GM1937";"2024JJ00";;
"75100";"GM0396";"2002JJ00";"36281";"36421"
"75113";"GM0396";"2003JJ00";"36421";"36294"
"75126";"GM0396";"2004JJ00";"36294";"36439"
"75139";"GM0396";"2005JJ00";"36439";"37470"
"75152";"GM0396";"2006JJ00";"37423";"38006"
"75165";"GM0396";"2007JJ00";"38006";"38381"
"75178";"GM0396";"2008JJ00";"38381";"38485"
"75191";"GM0396";"2009JJ00";"38485";"38848"
"75204";"GM0396";"2010JJ00";"38848";"39206"
"75217";"GM0396";"2011JJ00";"39206";"39268"
"75230";"GM0396";"2012JJ00";"39268";"39117"
"75243";"GM0396";"2013JJ00";"39117";"39088"
"75256";"GM0396";"2014JJ00";"39088";"39138"
"75269";"GM0396";"2015JJ00";"39138";"39299"
"75282";"GM0396";"2016JJ00";"39299";"39171"
"75295";"GM0396";"2017JJ00";"39171";"39146"
"75308";"GM0396";"2018JJ00";"39146";"39164"
"75321";"GM0396";"2019JJ00";"39164";"39182"
"75334";"GM0396";"2020JJ00";"39182";"39191"
"75347";"GM0396";"2021JJ00";"39191";"39189"
"75360";"GM0396";"2022JJ00";"39189";"39431"
"75373";"GM0396";"2023JJ00";"39431";"39452"
"75386";"GM0396";"2024JJ00";"39452";"39380"
"75404";"GM0397";"2002JJ00";"25898";"25760"
"75417";"GM0397";"2003JJ00";"25760";"25660"
"75430";"GM0397";"2004JJ00";"25660";"25644"
"75443";"GM0397";"2005JJ00";"25644";"25650"
"75456";"GM0397";"2006JJ00";"25650";"25575"
"75469";"GM0397";"2007JJ00";"25575";"25626"
"75482";"GM0397";"2008JJ00";"25626";"25680"
"75495";"GM0397";"2009JJ00";"25680";"26058"
"75508";"GM0397";"2010JJ00";"26058";"26297"
"75521";"GM0397";"2011JJ00";"26297";"26242"
"75534";"GM0397";"2012JJ00";"26242";"26317"
"75547";"GM0397";"2013JJ00";"26317";"26364"
"75560";"GM0397";"2014JJ00";"26364";"26480"
"75573";"GM0397";"2015JJ00";"26480";"26766"
"75586";"GM0397";"2016JJ00";"26766";"26936"
"75599";"GM0397";"2017JJ00";"26936";"27080"
"75612";"GM0397";"2018JJ00";"27080";"27286"
"75625";"GM0397";"2019JJ00";"27286";"27234"
"75638";"GM0397";"2020JJ00";"27234";"27545"
"75651";"GM0397";"2021JJ00";"27545";"27557"
"75664";"GM0397";"2022JJ00";"27557";"27778"
"75677";"GM0397";"2023JJ00";"27778";"27593"
"75690";"GM0397";"2024JJ00";"27593";"27638"
"75708";"GM0246";"2002JJ00";"17997";"18270"
"75721";"GM0246";"2003JJ00";"18270";"18349"
"75734";"GM0246";"2004JJ00";"18349";"18334"
"75747";"GM0246";"2005JJ00";"18334";"18330"
"75760";"GM0246";"2006JJ00";"18330";"18013"
"75773";"GM0246";"2007JJ00";"18013";"18212"
"75786";"GM0246";"2008JJ00";"18212";"18313"
"75799";"GM0246";"2009JJ00";"18313";"18313"
"75812";"GM0246";"2010JJ00";"18313";"18300"
"75825";"GM0246";"2011JJ00";"18300";"18244"
"75838";"GM0246";"2012JJ00";"18244";"18399"
"75851";"GM0246";"2013JJ00";"18399";"18490"
"75864";"GM0246";"2014JJ00";"18490";"18512"
"75877";"GM0246";"2015JJ00";"18512";"18556"
"75890";"GM0246";"2016JJ00";"18556";"18561"
"75903";"GM0246";"2017JJ00";"18561";"18603"
"75916";"GM0246";"2018JJ00";"18603";"18546"
"75929";"GM0246";"2019JJ00";"18546";"18589"
"75942";"GM0246";"2020JJ00";"18589";"18776"
"75955";"GM0246";"2021JJ00";"18776";"18976"
"75968";"GM0246";"2022JJ00";"18976";"19214"
"75981";"GM0246";"2023JJ00";"19214";"19226"
"75994";"GM0246";"2024JJ00";"19226";"19305"
"76012";"GM0074";"2002JJ00";"41784";"42190"
"76025";"GM0074";"2003JJ00";"42190";"42642"
"76038";"GM0074";"2004JJ00";"42642";"42802"
"76051";"GM0074";"2005JJ00";"42802";"42757"
"76064";"GM0074";"2006JJ00";"42757";"42776"
"76077";"GM0074";"2007JJ00";"42776";"43027"
"76090";"GM0074";"2008JJ00";"43027";"43334"
"76103";"GM0074";"2009JJ00";"43334";"43418"
"76116";"GM0074";"2010JJ00";"43418";"43454"
"76129";"GM0074";"2011JJ00";"43454";"43514"
"76142";"GM0074";"2012JJ00";"43514";"43323"
"76155";"GM0074";"2013JJ00";"43323";"43301"
"76168";"GM0074";"2014JJ00";"49899";"50141"
"76181";"GM0074";"2015JJ00";"50141";"50290"
"76194";"GM0074";"2016JJ00";"50290";"50203"
"76207";"GM0074";"2017JJ00";"50203";"50192"
"76220";"GM0074";"2018JJ00";"50192";"50257"
"76233";"GM0074";"2019JJ00";"50257";"50493"
"76246";"GM0074";"2020JJ00";"50493";"50650"
"76259";"GM0074";"2021JJ00";"50650";"51119"
"76272";"GM0074";"2022JJ00";"51119";"51637"
"76285";"GM0074";"2023JJ00";"51637";"51787"
"76298";"GM0074";"2024JJ00";"51787";"51863"
"76316";"GM0398";"2002JJ00";"46471";"46898"
"76329";"GM0398";"2003JJ00";"46898";"47239"
"76342";"GM0398";"2004JJ00";"47239";"48267"
"76355";"GM0398";"2005JJ00";"48267";"49444"
"76368";"GM0398";"2006JJ00";"49444";"49800"
"76381";"GM0398";"2007JJ00";"49800";"50390"
"76394";"GM0398";"2008JJ00";"50390";"50883"
"76407";"GM0398";"2009JJ00";"50883";"51178"
"76420";"GM0398";"2010JJ00";"51178";"51985"
"76433";"GM0398";"2011JJ00";"51985";"52483"
"76446";"GM0398";"2012JJ00";"52483";"52893"
"76459";"GM0398";"2013JJ00";"52893";"53307"
"76472";"GM0398";"2014JJ00";"53307";"53554"
"76485";"GM0398";"2015JJ00";"53554";"53927"
"76498";"GM0398";"2016JJ00";"53927";"54950"
"76511";"GM0398";"2017JJ00";"54950";"55850"
"76524";"GM0398";"2018JJ00";"55850";"56742"
"76537";"GM0398";"2019JJ00";"56742";"57587"
"76550";"GM0398";"2020JJ00";"57587";"58387"
"76563";"GM0398";"2021JJ00";"58387";"59102"
"76576";"GM0398";"2022JJ00";;
"76589";"GM0398";"2023JJ00";;
"76602";"GM0398";"2024JJ00";;
"76620";"GM0526";"2002JJ00";"3593";"3697"
"76633";"GM0526";"2003JJ00";;
"76646";"GM0526";"2004JJ00";;
"76659";"GM0526";"2005JJ00";;
"76672";"GM0526";"2006JJ00";;
"76685";"GM0526";"2007JJ00";;
"76698";"GM0526";"2008JJ00";;
"76711";"GM0526";"2009JJ00";;
"76724";"GM0526";"2010JJ00";;
"76737";"GM0526";"2011JJ00";;
"76750";"GM0526";"2012JJ00";;
"76763";"GM0526";"2013JJ00";;
"76776";"GM0526";"2014JJ00";;
"76789";"GM0526";"2015JJ00";;
"76802";"GM0526";"2016JJ00";;
"76815";"GM0526";"2017JJ00";;
"76828";"GM0526";"2018JJ00";;
"76841";"GM0526";"2019JJ00";;
"76854";"GM0526";"2020JJ00";;
"76867";"GM0526";"2021JJ00";;
"76880";"GM0526";"2022JJ00";;
"76893";"GM0526";"2023JJ00";;
"76906";"GM0526";"2024JJ00";;
"76924";"GM0917";"2002JJ00";"95004";"93969"
"76937";"GM0917";"2003JJ00";"93969";"93523"
"76950";"GM0917";"2004JJ00";"93523";"92542"
"76963";"GM0917";"2005JJ00";"92542";"91499"
"76976";"GM0917";"2006JJ00";"91499";"90537"
"76989";"GM0917";"2007JJ00";"90537";"89671"
"77002";"GM0917";"2008JJ00";"89671";"89356"
"77015";"GM0917";"2009JJ00";"89356";"89236"
"77028";"GM0917";"2010JJ00";"89236";"89212"
"77041";"GM0917";"2011JJ00";"89212";"89016"
"77054";"GM0917";"2012JJ00";"89016";"88747"
"77067";"GM0917";"2013JJ00";"88747";"88259"
"77080";"GM0917";"2014JJ00";"88259";"87500"
"77093";"GM0917";"2015JJ00";"87500";"87406"
"77106";"GM0917";"2016JJ00";"87406";"87189"
"77119";"GM0917";"2017JJ00";"87189";"86762"
"77132";"GM0917";"2018JJ00";"86762";"86832"
"77145";"GM0917";"2019JJ00";"86832";"87086"
"77158";"GM0917";"2020JJ00";"87086";"86936"
"77171";"GM0917";"2021JJ00";"86936";"86845"
"77184";"GM0917";"2022JJ00";"86845";"87122"
"77197";"GM0917";"2023JJ00";"87122";"87461"
"77210";"GM0917";"2024JJ00";"87461";"87522"
"77228";"GM1658";"2002JJ00";"15333";"15353"
